Date,City,State,Temperature_Max (°C),Temperature_Min (°C),Temperature_Avg (°C),Humidity (%),Rainfall (mm),Wind_Speed (km/h),AQI,AQI_Category,Pressure (hPa),Cloud_Cover (%)
2025-02-10,Hyderabad,Telangana,26.9,15.7,21.3,50.2,0.0,7.2,185,Moderate,1021.7,20.4
2025-02-11,Hyderabad,Telangana,29.5,17.6,23.6,46.0,0.0,7.5,181,Moderate,1019.3,6.8
2025-02-12,Hyderabad,Telangana,29.0,17.1,23.1,51.8,0.0,13.3,164,Moderate,1018.7,29.3
2025-02-13,Hyderabad,Telangana,26.4,16.8,21.6,57.6,0.0,7.4,216,Poor,1019.2,40.4
2025-02-14,Hyderabad,Telangana,24.3,14.3,19.3,55.2,0.0,8.6,165,Moderate,1022.4,32.6
2025-02-15,Hyderabad,Telangana,25.1,12.7,18.9,47.3,0.0,14.3,153,Moderate,1021.5,0.0
2025-02-16,Hyderabad,Telangana,24.2,12.2,18.2,47.2,0.0,8.2,167,Moderate,1020.7,23.9
2025-02-17,Hyderabad,Telangana,25.7,12.8,19.2,48.2,0.0,16.1,99,Satisfactory,1022.6,18.0
2025-02-18,Hyderabad,Telangana,27.6,13.4,20.5,48.3,0.0,7.2,167,Moderate,1023.7,0.0
2025-02-19,Hyderabad,Telangana,28.2,14.5,21.3,47.4,0.0,15.7,163,Moderate,1019.5,0.7
2025-02-20,Hyderabad,Telangana,29.0,16.9,22.9,44.0,0.0,8.1,171,Moderate,1017.7,29.0
2025-02-21,Hyderabad,Telangana,30.5,18.5,24.5,45.4,0.0,6.3,196,Moderate,1021.2,19.5
2025-02-22,Hyderabad,Telangana,29.2,16.5,22.8,44.7,0.0,6.4,179,Moderate,1019.7,19.1
2025-02-23,Hyderabad,Telangana,31.4,18.0,24.7,52.2,0.0,7.7,168,Moderate,1018.6,7.7
2025-02-24,Hyderabad,Telangana,29.8,19.3,24.6,52.2,0.0,9.1,172,Moderate,1021.0,32.1
2025-02-25,Hyderabad,Telangana,30.7,18.3,24.5,46.0,0.0,8.3,161,Moderate,1018.3,0.0
2025-02-26,Hyderabad,Telangana,31.0,16.5,23.8,45.2,0.0,12.2,135,Moderate,1019.7,5.1
2025-02-27,Hyderabad,Telangana,28.5,15.9,22.2,45.6,0.0,9.6,144,Moderate,1019.5,14.1
2025-02-28,Hyderabad,Telangana,29.1,14.6,21.9,43.6,0.0,8.0,97,Satisfactory,1025.7,0.0
2025-03-01,Hyderabad,Telangana,28.2,16.2,22.2,49.5,0.0,8.9,181,Moderate,1018.7,6.2
2025-03-02,Hyderabad,Telangana,28.2,17.5,22.9,51.1,0.0,7.8,143,Moderate,1020.5,33.1
2025-03-03,Hyderabad,Telangana,29.0,17.3,23.2,48.8,0.0,9.7,118,Moderate,1017.9,6.3
2025-03-04,Hyderabad,Telangana,27.5,15.5,21.5,53.5,0.0,7.3,137,Moderate,1019.6,30.0
2025-03-05,Hyderabad,Telangana,27.7,16.8,22.2,53.2,1.4,9.8,175,Moderate,1018.0,27.6
2025-03-06,Hyderabad,Telangana,28.1,16.4,22.3,50.9,0.0,8.2,142,Moderate,1019.8,16.4
2025-03-07,Hyderabad,Telangana,31.3,15.9,23.6,42.0,0.0,7.8,145,Moderate,1017.5,0.0
2025-03-08,Hyderabad,Telangana,29.7,16.9,23.3,47.4,0.0,12.1,173,Moderate,1018.7,19.1
2025-03-09,Hyderabad,Telangana,27.6,13.5,20.6,51.4,0.0,14.3,138,Moderate,1016.8,0.0
2025-03-10,Hyderabad,Telangana,28.1,16.6,22.4,57.2,0.0,9.0,126,Moderate,1016.1,11.5
2025-03-11,Hyderabad,Telangana,26.6,16.6,21.6,55.7,0.0,7.9,96,Satisfactory,1014.0,22.8
2025-03-12,Hyderabad,Telangana,28.7,16.4,22.5,38.3,0.0,8.0,146,Moderate,1018.1,31.1
2025-03-13,Hyderabad,Telangana,27.7,17.7,22.7,45.2,0.0,8.0,115,Moderate,1015.8,16.7
2025-03-14,Hyderabad,Telangana,29.2,17.0,23.1,47.8,0.0,6.1,148,Moderate,1021.3,10.1
2025-03-15,Hyderabad,Telangana,30.1,18.0,24.0,40.7,0.0,10.1,121,Moderate,1015.5,8.5
2025-03-16,Hyderabad,Telangana,30.1,18.4,24.3,41.0,0.0,9.3,131,Moderate,1018.7,11.5
2025-03-17,Hyderabad,Telangana,31.3,20.0,25.6,46.8,0.0,8.8,142,Moderate,1018.0,26.0
2025-03-18,Hyderabad,Telangana,30.6,19.8,25.2,50.2,0.0,10.9,77,Satisfactory,1015.2,22.5
2025-03-19,Hyderabad,Telangana,30.3,19.2,24.7,50.8,0.0,7.0,126,Moderate,1014.2,17.7
2025-03-20,Hyderabad,Telangana,31.9,20.0,25.9,46.9,0.0,6.3,123,Moderate,1014.9,26.2
2025-03-21,Hyderabad,Telangana,31.6,18.3,24.9,45.5,0.0,7.9,124,Moderate,1017.6,18.0
2025-03-22,Hyderabad,Telangana,31.6,19.9,25.8,38.9,0.0,10.3,121,Moderate,1019.5,0.0
2025-03-23,Hyderabad,Telangana,31.0,17.5,24.3,47.4,0.0,8.9,115,Moderate,1012.7,3.0
2025-03-24,Hyderabad,Telangana,30.8,18.7,24.7,52.0,0.0,8.3,98,Satisfactory,1014.9,26.8
2025-03-25,Hyderabad,Telangana,32.1,18.2,25.1,48.2,0.0,14.5,69,Satisfactory,1013.4,0.0
2025-03-26,Hyderabad,Telangana,30.6,18.3,24.4,47.8,0.0,12.6,62,Satisfactory,1013.9,13.4
2025-03-27,Hyderabad,Telangana,33.0,21.2,27.1,39.0,0.0,10.6,104,Moderate,1017.2,15.5
2025-03-28,Hyderabad,Telangana,35.6,21.5,28.5,39.8,0.0,8.2,117,Moderate,1011.6,1.9
2025-03-29,Hyderabad,Telangana,35.2,21.4,28.3,45.6,0.0,20.1,66,Satisfactory,1009.9,0.0
2025-03-30,Hyderabad,Telangana,33.5,22.0,27.8,33.2,0.0,7.1,124,Moderate,1013.5,0.6
2025-03-31,Hyderabad,Telangana,33.3,20.1,26.7,42.2,0.0,11.7,89,Satisfactory,1014.0,0.0
2025-04-01,Hyderabad,Telangana,32.6,20.9,26.7,49.8,0.0,11.9,87,Satisfactory,1012.2,26.4
2025-04-02,Hyderabad,Telangana,31.3,20.6,25.9,58.6,0.0,7.8,67,Satisfactory,1011.8,24.0
2025-04-03,Hyderabad,Telangana,33.0,20.3,26.7,41.4,0.0,12.9,74,Satisfactory,1013.1,7.5
2025-04-04,Hyderabad,Telangana,34.9,20.9,27.9,41.3,0.0,7.0,117,Moderate,1009.6,0.0
2025-04-05,Hyderabad,Telangana,33.3,23.1,28.2,57.5,0.0,9.7,119,Moderate,1012.8,33.7
2025-04-06,Hyderabad,Telangana,32.2,20.2,26.2,45.7,0.0,11.5,78,Satisfactory,1011.7,24.9
2025-04-07,Hyderabad,Telangana,29.4,17.8,23.6,53.2,0.0,9.6,105,Moderate,1015.7,11.7
2025-04-08,Hyderabad,Telangana,27.0,17.5,22.2,56.6,0.0,6.7,123,Moderate,1013.8,38.0
2025-04-09,Hyderabad,Telangana,28.6,16.1,22.3,50.3,0.0,11.4,57,Satisfactory,1012.7,23.4
2025-04-10,Hyderabad,Telangana,28.5,15.7,22.1,54.6,0.0,12.7,80,Satisfactory,1012.5,26.2
2025-04-11,Hyderabad,Telangana,29.1,17.3,23.2,46.5,0.0,9.2,84,Satisfactory,1008.6,6.7
2025-04-12,Hyderabad,Telangana,31.6,17.2,24.4,56.2,0.0,6.6,109,Moderate,1011.7,0.0
2025-04-13,Hyderabad,Telangana,32.9,19.5,26.2,33.3,0.0,9.1,59,Satisfactory,1010.9,0.0
2025-04-14,Hyderabad,Telangana,29.0,21.2,25.1,54.1,0.0,7.8,86,Satisfactory,1011.5,49.8
2025-04-15,Hyderabad,Telangana,31.0,19.7,25.4,45.1,0.0,9.0,69,Satisfactory,1010.8,9.0
2025-04-16,Hyderabad,Telangana,30.5,18.1,24.3,49.6,0.0,10.7,78,Satisfactory,1014.2,22.4
2025-04-17,Hyderabad,Telangana,28.3,18.5,23.4,57.8,0.0,7.1,103,Moderate,1010.9,28.6
2025-04-18,Hyderabad,Telangana,30.6,19.3,25.0,47.4,0.0,13.7,90,Satisfactory,1009.1,21.2
2025-04-19,Hyderabad,Telangana,31.3,19.4,25.4,51.5,0.0,8.3,97,Satisfactory,1007.2,19.3
2025-04-20,Hyderabad,Telangana,33.1,20.6,26.9,49.0,0.0,9.4,44,Good,1009.1,18.3
2025-04-21,Hyderabad,Telangana,33.2,21.5,27.4,53.7,7.9,8.0,50,Good,1007.6,27.4
2025-04-22,Hyderabad,Telangana,33.3,18.9,26.1,45.4,0.0,10.8,81,Satisfactory,1007.3,7.1
2025-04-23,Hyderabad,Telangana,32.2,20.7,26.5,49.4,0.0,13.8,63,Satisfactory,1009.0,15.5
2025-04-24,Hyderabad,Telangana,35.8,22.3,29.0,42.0,0.0,7.7,58,Satisfactory,1011.0,0.0
2025-04-25,Hyderabad,Telangana,35.1,21.3,28.2,38.4,0.0,10.4,35,Good,1010.6,0.0
2025-04-26,Hyderabad,Telangana,37.4,23.4,30.4,50.3,0.0,7.9,15,Good,1005.4,2.0
2025-04-27,Hyderabad,Telangana,36.0,23.9,30.0,45.7,0.0,10.8,16,Good,1008.0,32.7
2025-04-28,Hyderabad,Telangana,36.7,25.0,30.8,43.2,0.0,9.1,47,Good,1008.4,16.7
2025-04-29,Hyderabad,Telangana,36.3,24.5,30.4,44.9,0.0,11.5,40,Good,1008.7,30.9
2025-04-30,Hyderabad,Telangana,34.5,24.0,29.3,51.5,4.7,9.8,54,Satisfactory,1010.9,27.5
2025-05-01,Hyderabad,Telangana,33.9,22.6,28.2,47.9,0.0,16.9,43,Good,1005.5,26.8
2025-05-02,Hyderabad,Telangana,34.9,21.8,28.4,54.3,0.0,8.3,100,Moderate,1005.8,10.2
2025-05-03,Hyderabad,Telangana,33.8,21.3,27.6,53.5,0.0,7.3,35,Good,1006.3,25.3
2025-05-04,Hyderabad,Telangana,34.5,22.6,28.5,49.5,0.0,8.2,15,Good,1008.0,27.6
2025-05-05,Hyderabad,Telangana,34.4,24.9,29.6,51.7,0.0,8.3,26,Good,1001.3,54.6
2025-05-06,Hyderabad,Telangana,34.4,22.7,28.5,49.1,0.0,9.1,80,Satisfactory,1006.5,20.1
2025-05-07,Hyderabad,Telangana,32.5,21.3,26.9,57.3,5.7,8.6,38,Good,1003.7,36.6
2025-05-08,Hyderabad,Telangana,34.7,21.0,27.9,51.4,0.0,9.8,61,Satisfactory,1006.8,24.5
2025-05-09,Hyderabad,Telangana,33.0,20.2,26.6,50.6,0.0,7.2,31,Good,1011.1,17.6
2025-05-10,Hyderabad,Telangana,34.3,23.5,28.9,49.4,0.0,8.7,28,Good,1008.0,38.7
2025-05-11,Hyderabad,Telangana,31.6,23.6,27.6,70.4,0.0,8.7,15,Good,1003.9,54.3
2025-05-12,Hyderabad,Telangana,33.3,23.3,28.3,53.0,0.0,11.5,22,Good,1005.2,31.6
2025-05-13,Hyderabad,Telangana,32.6,21.2,26.9,45.9,0.0,8.0,37,Good,1004.5,19.8
2025-05-14,Hyderabad,Telangana,30.7,19.3,25.0,53.0,0.0,8.0,54,Satisfactory,1009.2,37.5
2025-05-15,Hyderabad,Telangana,32.1,22.4,27.3,54.5,0.0,9.7,42,Good,1001.4,34.1
2025-05-16,Hyderabad,Telangana,31.8,22.4,27.1,72.6,0.0,11.9,67,Satisfactory,1004.9,61.9
2025-05-17,Hyderabad,Telangana,31.5,21.3,26.4,58.6,0.0,7.1,31,Good,1004.4,42.3
2025-05-18,Hyderabad,Telangana,31.5,19.5,25.5,53.7,0.0,11.6,27,Good,1003.5,20.0
2025-05-19,Hyderabad,Telangana,28.7,19.6,24.2,68.3,0.0,11.2,21,Good,1009.4,52.4
2025-05-20,Hyderabad,Telangana,29.9,20.7,25.3,66.7,0.0,9.7,15,Good,1002.5,45.4
2025-05-21,Hyderabad,Telangana,34.0,25.3,29.7,62.6,0.0,10.3,31,Good,1001.9,45.7
2025-05-22,Hyderabad,Telangana,34.6,23.8,29.2,59.7,0.0,12.9,15,Good,1007.4,39.8
2025-05-23,Hyderabad,Telangana,33.7,24.3,29.0,55.7,0.0,9.0,59,Satisfactory,1003.9,48.6
2025-05-24,Hyderabad,Telangana,34.5,25.6,30.1,55.4,0.0,8.1,15,Good,1003.3,40.7
2025-05-25,Hyderabad,Telangana,34.7,23.9,29.3,50.3,0.0,11.5,15,Good,1002.5,32.2
2025-05-26,Hyderabad,Telangana,36.5,23.0,29.7,58.6,0.0,11.3,15,Good,1003.4,38.1
2025-05-27,Hyderabad,Telangana,35.3,25.2,30.3,57.0,0.0,7.9,29,Good,1002.3,35.1
2025-05-28,Hyderabad,Telangana,35.5,24.1,29.8,59.0,3.7,15.4,15,Good,1001.7,42.6
2025-05-29,Hyderabad,Telangana,33.6,26.3,29.9,62.7,0.0,11.3,15,Good,1000.1,39.6
2025-05-30,Hyderabad,Telangana,35.3,25.4,30.3,57.2,0.0,9.0,15,Good,1002.8,34.7
2025-05-31,Hyderabad,Telangana,36.5,25.5,31.0,59.3,0.0,11.7,15,Good,1001.1,37.0
2025-06-01,Hyderabad,Telangana,35.0,25.3,30.2,60.6,0.0,11.4,15,Good,1001.5,40.9
2025-06-02,Hyderabad,Telangana,36.1,25.3,30.7,57.6,0.0,9.9,27,Good,1003.5,16.6
2025-06-03,Hyderabad,Telangana,35.9,27.3,31.6,68.2,0.0,11.1,15,Good,1000.7,56.2
2025-06-04,Hyderabad,Telangana,34.6,24.5,29.6,60.1,0.0,11.2,15,Good,1001.9,48.9
2025-06-05,Hyderabad,Telangana,35.5,23.4,29.5,67.0,0.0,11.0,19,Good,1005.4,36.4
2025-06-06,Hyderabad,Telangana,34.7,25.0,29.9,70.1,0.0,10.9,15,Good,1002.6,54.0
2025-06-07,Hyderabad,Telangana,33.6,24.5,29.1,69.0,0.0,11.8,15,Good,1000.8,40.0
2025-06-08,Hyderabad,Telangana,34.6,25.4,30.0,67.6,0.0,11.5,15,Good,999.3,40.4
2025-06-09,Hyderabad,Telangana,33.6,25.3,29.4,72.7,0.0,10.2,15,Good,1001.2,54.0
2025-06-10,Hyderabad,Telangana,34.0,27.5,30.7,71.7,0.0,9.6,15,Good,1002.6,69.0
2025-06-11,Hyderabad,Telangana,34.0,25.7,29.9,74.1,0.0,11.7,15,Good,999.9,54.4
2025-06-12,Hyderabad,Telangana,35.3,26.2,30.7,74.4,18.0,13.2,15,Good,1000.7,40.1
2025-06-13,Hyderabad,Telangana,35.6,27.9,31.7,67.4,0.0,11.7,22,Good,999.1,46.4
2025-06-14,Hyderabad,Telangana,34.9,26.5,30.7,73.0,12.2,10.6,15,Good,999.7,64.8
2025-06-15,Hyderabad,Telangana,34.5,26.2,30.3,78.3,11.1,9.4,15,Good,997.9,59.8
2025-06-16,Hyderabad,Telangana,32.7,26.1,29.4,75.7,0.0,17.0,15,Good,1001.0,69.1
2025-06-17,Hyderabad,Telangana,34.2,26.3,30.3,73.2,0.0,12.8,15,Good,1000.4,61.7
2025-06-18,Hyderabad,Telangana,33.4,27.2,30.3,80.8,0.0,12.7,15,Good,1003.0,67.9
2025-06-19,Hyderabad,Telangana,33.9,28.5,31.2,80.5,0.0,11.2,15,Good,999.9,85.8
2025-06-20,Hyderabad,Telangana,36.0,26.2,31.1,79.3,3.9,9.8,15,Good,998.1,39.7
2025-06-21,Hyderabad,Telangana,34.3,28.5,31.4,82.9,9.4,11.0,15,Good,1002.3,93.1
2025-06-22,Hyderabad,Telangana,31.2,25.2,28.2,80.3,22.6,16.6,15,Good,1000.9,75.4
2025-06-23,Hyderabad,Telangana,31.0,25.9,28.4,90.1,0.0,10.4,15,Good,1000.4,99.9
2025-06-24,Hyderabad,Telangana,30.7,22.6,26.7,83.6,1.7,10.0,15,Good,1000.3,51.4
2025-06-25,Hyderabad,Telangana,29.2,23.5,26.4,88.2,16.0,17.6,15,Good,1000.7,71.6
2025-06-26,Hyderabad,Telangana,29.5,22.8,26.1,89.6,10.8,11.1,15,Good,998.6,69.5
2025-06-27,Hyderabad,Telangana,30.5,24.0,27.3,86.1,1.2,12.2,30,Good,999.8,79.9
2025-06-28,Hyderabad,Telangana,30.4,23.7,27.1,94.2,8.5,13.5,15,Good,999.5,75.1
2025-06-29,Hyderabad,Telangana,30.0,25.3,27.7,80.1,0.0,19.6,15,Good,1000.4,74.0
2025-06-30,Hyderabad,Telangana,31.9,25.8,28.9,85.4,0.0,17.1,15,Good,1001.5,80.1
2025-07-01,Hyderabad,Telangana,32.6,25.8,29.2,87.2,11.0,12.7,15,Good,1001.0,68.3
2025-07-02,Hyderabad,Telangana,32.4,27.2,29.8,82.4,12.1,11.9,15,Good,999.9,63.0
2025-07-03,Hyderabad,Telangana,32.8,27.6,30.2,87.6,12.9,11.3,15,Good,995.2,77.1
2025-07-04,Hyderabad,Telangana,33.9,26.5,30.2,81.9,9.6,14.1,15,Good,997.8,64.3
2025-07-05,Hyderabad,Telangana,33.7,25.9,29.8,87.9,19.4,13.4,15,Good,995.0,70.7
2025-07-06,Hyderabad,Telangana,32.1,26.2,29.1,88.4,19.0,10.9,15,Good,1001.0,53.4
2025-07-07,Hyderabad,Telangana,34.6,27.5,31.1,86.9,6.1,12.8,15,Good,998.0,73.9
2025-07-08,Hyderabad,Telangana,33.7,28.5,31.1,82.7,32.0,13.6,15,Good,997.9,60.7
2025-07-09,Hyderabad,Telangana,35.1,27.6,31.3,87.8,5.7,14.6,15,Good,996.7,73.7
2025-07-10,Hyderabad,Telangana,32.8,26.0,29.4,94.6,13.7,11.8,15,Good,1001.1,60.7
2025-07-11,Hyderabad,Telangana,29.9,24.8,27.3,100.0,14.7,13.8,15,Good,999.4,77.4
2025-07-12,Hyderabad,Telangana,29.4,24.2,26.8,95.9,3.4,11.7,15,Good,999.1,91.1
2025-07-13,Hyderabad,Telangana,29.3,24.0,26.6,96.8,2.6,14.4,15,Good,999.6,70.7
2025-07-14,Hyderabad,Telangana,31.0,24.0,27.5,92.7,7.0,13.1,15,Good,999.5,65.9
2025-07-15,Hyderabad,Telangana,30.8,26.0,28.4,100.0,18.6,20.9,15,Good,998.6,89.8
2025-07-16,Hyderabad,Telangana,30.7,27.7,29.2,98.6,0.4,12.2,15,Good,1001.1,91.5
2025-07-17,Hyderabad,Telangana,32.1,27.6,29.8,94.8,0.0,12.7,15,Good,1001.0,84.6
2025-07-18,Hyderabad,Telangana,32.3,26.1,29.2,100.0,3.2,11.4,15,Good,998.9,72.8
2025-07-19,Hyderabad,Telangana,34.4,27.1,30.8,87.6,23.0,13.6,15,Good,996.7,69.7
2025-07-20,Hyderabad,Telangana,34.3,28.0,31.1,94.6,0.0,13.0,15,Good,998.8,73.9
2025-07-21,Hyderabad,Telangana,33.2,26.5,29.9,100.0,0.0,13.8,15,Good,997.4,78.6
2025-07-22,Hyderabad,Telangana,34.3,27.9,31.1,92.2,0.0,13.5,15,Good,1001.1,54.7
2025-07-23,Hyderabad,Telangana,35.1,27.8,31.5,87.1,20.9,21.2,15,Good,1001.4,64.9
2025-07-24,Hyderabad,Telangana,33.0,27.9,30.4,94.6,0.0,14.8,15,Good,1000.0,96.8
2025-07-25,Hyderabad,Telangana,33.1,29.3,31.2,87.7,6.2,15.7,15,Good,996.1,81.7
2025-07-26,Hyderabad,Telangana,33.8,28.3,31.0,100.0,0.0,13.9,15,Good,997.6,96.0
2025-07-27,Hyderabad,Telangana,32.8,27.9,30.4,92.2,13.8,14.3,15,Good,998.4,93.3
2025-07-28,Hyderabad,Telangana,33.0,27.4,30.2,97.4,19.0,13.8,15,Good,997.2,74.7
2025-07-29,Hyderabad,Telangana,31.6,26.0,28.8,87.8,4.1,13.8,15,Good,998.8,75.6
2025-07-30,Hyderabad,Telangana,31.7,28.1,29.9,100.0,10.3,12.6,15,Good,999.6,92.4
2025-07-31,Hyderabad,Telangana,33.1,27.5,30.3,89.7,33.2,15.6,15,Good,1000.2,88.9
2025-08-01,Hyderabad,Telangana,31.5,26.6,29.1,98.2,8.4,21.5,15,Good,1002.2,92.6
2025-08-02,Hyderabad,Telangana,33.2,26.9,30.0,99.8,3.6,13.8,15,Good,999.4,77.6
2025-08-03,Hyderabad,Telangana,29.9,24.4,27.1,92.9,8.0,12.0,15,Good,999.8,81.1
2025-08-04,Hyderabad,Telangana,29.8,23.7,26.7,98.0,0.0,16.2,15,Good,998.0,75.4
2025-08-05,Hyderabad,Telangana,30.3,24.8,27.5,93.3,19.7,18.6,15,Good,1001.2,77.2
2025-08-06,Hyderabad,Telangana,31.7,24.1,27.9,94.0,12.1,12.5,15,Good,999.6,67.6
2025-08-07,Hyderabad,Telangana,32.5,25.9,29.2,97.7,0.0,11.6,15,Good,999.9,74.9
2025-08-08,Hyderabad,Telangana,34.5,28.1,31.3,87.6,23.4,14.9,15,Good,998.7,71.8
2025-08-09,Hyderabad,Telangana,33.0,26.6,29.8,97.2,4.8,13.6,15,Good,999.3,68.0
2025-08-10,Hyderabad,Telangana,30.7,27.1,28.9,95.5,3.2,14.6,15,Good,1002.3,85.4
2025-08-11,Hyderabad,Telangana,32.0,26.4,29.2,95.9,10.0,13.2,15,Good,1000.8,53.7
2025-08-12,Hyderabad,Telangana,33.6,28.0,30.8,85.3,0.0,12.7,15,Good,1003.7,76.5
2025-08-13,Hyderabad,Telangana,33.5,25.0,29.3,83.2,19.8,11.6,15,Good,998.9,59.1
2025-08-14,Hyderabad,Telangana,32.2,25.6,28.9,85.1,11.9,14.0,36,Good,1004.0,59.5
2025-08-15,Hyderabad,Telangana,33.4,26.8,30.1,78.8,0.0,11.1,19,Good,1000.3,59.2
2025-08-16,Hyderabad,Telangana,30.9,25.7,28.3,94.2,0.0,14.8,87,Satisfactory,1001.8,76.8
2025-08-17,Hyderabad,Telangana,31.2,23.7,27.5,80.8,30.1,14.5,15,Good,1003.4,38.2
2025-08-18,Hyderabad,Telangana,31.0,25.3,28.1,81.6,24.5,13.6,15,Good,1004.4,71.0
2025-08-19,Hyderabad,Telangana,31.3,24.2,27.8,82.5,8.8,16.4,15,Good,1004.8,68.6
2025-08-20,Hyderabad,Telangana,32.1,24.7,28.4,77.8,1.1,12.0,48,Good,1004.8,53.1
2025-08-21,Hyderabad,Telangana,31.7,25.3,28.5,89.5,6.7,11.9,32,Good,1002.4,68.3
2025-08-22,Hyderabad,Telangana,31.9,24.2,28.1,82.5,0.0,11.7,34,Good,1006.8,48.0
2025-08-23,Hyderabad,Telangana,33.8,26.2,30.0,80.6,0.0,12.8,20,Good,1004.0,62.3
2025-08-24,Hyderabad,Telangana,33.6,24.6,29.1,75.7,29.1,12.1,15,Good,997.4,45.0
2025-08-25,Hyderabad,Telangana,31.6,28.0,29.8,85.1,25.9,11.4,15,Good,1003.4,89.8
2025-08-26,Hyderabad,Telangana,33.5,27.5,30.5,90.2,4.9,11.5,50,Good,1002.6,71.8
2025-08-27,Hyderabad,Telangana,32.8,25.4,29.1,78.6,0.0,12.8,25,Good,1003.3,63.0
2025-08-28,Hyderabad,Telangana,32.9,23.8,28.3,80.2,0.0,15.3,53,Satisfactory,1005.6,45.7
2025-08-29,Hyderabad,Telangana,33.0,24.7,28.9,75.1,0.0,10.8,29,Good,1005.0,53.9
2025-08-30,Hyderabad,Telangana,34.6,25.5,30.0,83.4,6.4,9.4,39,Good,1002.9,52.8
2025-08-31,Hyderabad,Telangana,31.4,24.9,28.2,71.2,17.0,13.3,50,Good,1008.0,59.6
2025-09-01,Hyderabad,Telangana,31.5,23.3,27.4,81.6,0.0,10.2,76,Satisfactory,1002.9,61.2
2025-09-02,Hyderabad,Telangana,32.3,22.2,27.3,72.6,6.8,14.8,49,Good,1003.0,57.9
2025-09-03,Hyderabad,Telangana,31.7,23.6,27.7,86.6,19.5,13.6,15,Good,1003.6,58.3
2025-09-04,Hyderabad,Telangana,30.6,21.8,26.2,77.9,0.0,13.8,15,Good,1007.3,51.0
2025-09-05,Hyderabad,Telangana,31.2,22.4,26.8,66.2,0.0,11.5,65,Satisfactory,1007.2,56.8
2025-09-06,Hyderabad,Telangana,30.5,21.7,26.1,66.8,0.0,14.3,28,Good,1005.3,42.6
2025-09-07,Hyderabad,Telangana,30.2,21.3,25.7,73.1,0.0,12.1,52,Satisfactory,1006.0,35.9
2025-09-08,Hyderabad,Telangana,30.7,23.5,27.1,79.9,9.5,11.8,49,Good,1007.0,74.8
2025-09-09,Hyderabad,Telangana,30.5,23.5,27.0,74.4,0.0,11.3,61,Satisfactory,1005.2,53.9
2025-09-10,Hyderabad,Telangana,30.7,23.0,26.8,76.0,0.0,12.2,32,Good,1009.2,72.5
2025-09-11,Hyderabad,Telangana,32.5,22.5,27.5,65.8,0.0,8.9,88,Satisfactory,1010.7,42.0
2025-09-12,Hyderabad,Telangana,29.7,24.3,27.0,80.8,9.9,10.0,43,Good,1007.6,79.0
2025-09-13,Hyderabad,Telangana,33.6,24.0,28.8,61.5,0.0,9.9,79,Satisfactory,1008.4,44.4
2025-09-14,Hyderabad,Telangana,32.9,24.6,28.8,68.7,0.0,10.5,61,Satisfactory,1008.1,58.4
2025-09-15,Hyderabad,Telangana,34.9,23.7,29.3,60.7,6.4,9.0,108,Moderate,1010.7,41.6
2025-09-16,Hyderabad,Telangana,35.4,24.4,29.9,59.5,5.3,9.4,99,Satisfactory,1011.9,42.2
2025-09-17,Hyderabad,Telangana,33.8,23.0,28.4,60.4,0.0,8.6,122,Moderate,1007.9,38.3
2025-09-18,Hyderabad,Telangana,33.8,22.1,27.9,57.6,0.0,9.3,112,Moderate,1009.1,32.5
2025-09-19,Hyderabad,Telangana,32.4,23.7,28.0,67.8,0.0,8.9,75,Satisfactory,1010.9,52.3
2025-09-20,Hyderabad,Telangana,33.6,23.2,28.4,53.7,0.0,9.1,67,Satisfactory,1010.0,37.4
2025-09-21,Hyderabad,Telangana,32.0,22.9,27.4,66.0,6.0,12.3,42,Good,1008.0,48.9
2025-09-22,Hyderabad,Telangana,33.5,25.1,29.3,58.6,4.8,10.0,81,Satisfactory,1005.9,48.0
2025-09-23,Hyderabad,Telangana,36.1,26.9,31.5,61.0,0.0,9.6,83,Satisfactory,1007.9,53.1
2025-09-24,Hyderabad,Telangana,37.3,27.2,32.2,55.7,0.0,13.7,72,Satisfactory,1009.8,38.0
2025-09-25,Hyderabad,Telangana,36.4,24.5,30.4,49.0,0.0,10.8,64,Satisfactory,1009.0,11.3
2025-09-26,Hyderabad,Telangana,35.5,24.6,30.1,61.0,0.0,10.9,92,Satisfactory,1008.0,27.5
2025-09-27,Hyderabad,Telangana,34.3,23.5,28.9,54.5,0.0,10.2,79,Satisfactory,1009.5,31.7
2025-09-28,Hyderabad,Telangana,33.5,21.9,27.7,60.5,0.0,12.0,74,Satisfactory,1014.9,32.3
2025-09-29,Hyderabad,Telangana,31.6,22.7,27.2,64.5,4.9,12.5,84,Satisfactory,1009.3,50.2
2025-09-30,Hyderabad,Telangana,32.2,23.7,28.0,57.8,0.0,10.4,90,Satisfactory,1010.9,46.5
2025-10-01,Hyderabad,Telangana,34.0,22.2,28.1,48.3,0.0,11.8,58,Satisfactory,1010.7,27.9
2025-10-02,Hyderabad,Telangana,31.1,21.6,26.4,59.2,0.0,10.8,77,Satisfactory,1016.3,64.4
2025-10-03,Hyderabad,Telangana,34.3,22.5,28.4,59.2,0.0,10.4,108,Moderate,1009.1,23.7
2025-10-04,Hyderabad,Telangana,35.1,24.8,29.9,53.7,0.0,8.9,101,Moderate,1010.2,23.3
2025-10-05,Hyderabad,Telangana,36.1,23.9,30.0,48.9,0.0,8.3,63,Satisfactory,1012.1,11.2
